date,temperature,humidity,feels_like,pressure,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather_description,sunrise,sunset
2021-06-19,287.91,83,287.61,1024,285.05,,40,10000.0,3.6,160,scattered clouds,2021-06-18 09:47:13,2021-06-18 20:28:13
2021-06-20,289.0,89,288.96,1018,287.19,,53,6000.0,1.03,290,mist,2021-06-19 09:47:28,2021-06-19 20:28:24
2021-06-21,287.68,83,287.36,1021,284.83,,75,10000.0,4.63,150,broken clouds,2021-06-20 09:47:41,2021-06-20 20:28:35
2021-06-22,287.76,88,287.57,1021,285.8,,100,9000.0,2.24,144,overcast clouds,2021-06-21 09:47:53,2021-06-21 20:28:47
2021-06-23,287.73,89,287.57,1024,285.94,,75,10000.0,4.12,120,broken clouds,2021-06-22 09:48:05,2021-06-22 20:28:59
2021-06-24,287.0,87,286.71,1023,284.88,,75,6000.0,5.14,100,broken clouds,2021-06-23 09:48:16,2021-06-23 20:29:13
2021-06-25,292.92,70,292.78,1017,287.3,,0,10000.0,2.06,40,clear sky,2021-06-24 09:48:25,2021-06-24 20:29:27
2021-06-26,290.89,75,290.68,1019,286.41,,0,10000.0,2.57,120,clear sky,2021-06-25 09:48:34,2021-06-25 20:29:42
2021-06-27,294.47,64,294.33,1017,287.39,,0,10000.0,2.57,70,clear sky,2021-06-26 09:48:42,2021-06-26 20:29:58
2021-06-28,294.32,57,293.98,1018,285.47,,0,10000.0,1.54,40,clear sky,2021-06-27 09:48:49,2021-06-27 20:30:15
2021-06-29,288.7,83,288.48,1022,285.83,,75,6000.0,5.14,150,broken clouds,2021-06-28 09:48:55,2021-06-28 20:30:32
2021-06-30,284.0,69,282.94,1024,278.55,,0,10000.0,3.09,300,clear sky,2021-06-29 09:49:00,2021-06-29 20:30:50
2021-07-01,281.08,78,278.31,1028,277.49,,0,10000.0,4.63,140,clear sky,2021-06-30 09:49:03,2021-06-30 20:31:08
2021-07-02,285.24,83,284.67,1027,282.44,,75,10000.0,5.66,110,broken clouds,2021-07-01 09:49:06,2021-07-01 20:31:27
2021-07-03,288.28,72,287.73,1024,283.27,,0,10000.0,0.51,0,clear sky,2021-07-02 09:49:08,2021-07-02 20:31:47
2021-07-04,287.62,83,287.29,1025,284.77,,75,10000.0,3.13,121,broken clouds,2021-07-03 09:49:09,2021-07-03 20:32:07
2021-07-05,287.68,82,287.33,1026,284.65,,75,10000.0,4.63,80,broken clouds,2021-07-04 09:49:08,2021-07-04 20:32:28
2021-07-06,288.0,82,287.68,1026,284.96,,75,10000.0,3.6,150,broken clouds,2021-07-05 09:49:07,2021-07-05 20:32:49
2021-07-07,286.21,86,285.82,1024,283.92,,20,10000.0,4.12,150,few clouds,2021-07-06 09:49:04,2021-07-06 20:33:11
2021-07-08,287.91,83,287.61,1023,285.05,,75,8000.0,4.12,150,broken clouds,2021-07-07 09:49:01,2021-07-07 20:33:34
2021-07-09,286.97,80,286.5,1022,283.58,,75,10000.0,3.6,120,broken clouds,2021-07-08 09:48:56,2021-07-08 20:33:56
2021-07-10,287.76,85,287.5,1022,285.27,,20,10000.0,2.06,130,few clouds,2021-07-09 09:48:50,2021-07-09 20:34:20
2021-07-11,290.68,60,290.06,1020,282.84,,0,10000.0,0.0,0,clear sky,2021-07-10 09:48:43,2021-07-10 20:34:43
2021-07-12,287.54,76,287.02,1021,283.37,,0,10000.0,1.03,160,clear sky,2021-07-11 09:48:35,2021-07-11 20:35:07
2021-07-13,289.18,74,288.77,1023,284.55,,0,10000.0,1.54,130,clear sky,2021-07-12 09:48:25,2021-07-12 20:35:31
2021-07-14,293.22,50,292.59,1021,282.49,,0,10000.0,1.03,160,clear sky,2021-07-13 09:48:15,2021-07-13 20:35:56
2021-07-15,292.68,54,292.1,1017,283.13,,0,10000.0,1.03,40,clear sky,2021-07-14 09:48:04,2021-07-14 20:36:21
2021-07-16,294.12,51,293.6,1016,283.61,,0,10000.0,1.03,30,clear sky,2021-07-15 09:47:51,2021-07-15 20:36:46
2021-07-17,288.92,86,288.8,1018,286.59,,100,8000.0,3.6,100,overcast clouds,2021-07-16 09:47:37,2021-07-16 20:37:11
2021-07-18,291.32,76,291.18,1019,287.02,,0,8000.0,2.57,280,clear sky,2021-07-17 09:47:22,2021-07-17 20:37:37
2021-07-19,285.98,83,285.49,1021,283.17,,75,8000.0,3.6,180,broken clouds,2021-07-18 09:47:06,2021-07-18 20:38:03
2021-07-20,284.12,42,282.37,1025,271.88,,0,10000.0,2.57,200,clear sky,2021-07-19 09:46:49,2021-07-19 20:38:29
2021-07-21,283.94,82,283.22,1026,280.99,,0,10000.0,4.02,96,clear sky,2021-07-20 09:46:30,2021-07-20 20:38:55
2021-07-22,288.29,59,287.4,1026,280.34,,0,10000.0,1.03,0,clear sky,2021-07-21 09:46:11,2021-07-21 20:39:21
2021-07-23,285.17,89,284.75,1028,283.41,,40,6000.0,10.73,139,scattered clouds,2021-07-22 09:45:50,2021-07-22 20:39:47
2021-07-24,288.32,84,288.09,1024,285.64,,0,10000.0,2.68,147,clear sky,2021-07-23 09:45:28,2021-07-23 20:40:14
2021-07-25,291.9,48,291.08,1021,280.68,,0,10000.0,1.34,44,clear sky,2021-07-24 09:45:06,2021-07-24 20:40:40
2021-07-26,292.54,42,291.63,1019,279.31,,0,10000.0,1.03,70,clear sky,2021-07-25 09:44:42,2021-07-25 20:41:07
2021-07-27,293.04,40,292.13,1016,279.06,,0,10000.0,1.54,340,clear sky,2021-07-26 09:44:16,2021-07-26 20:41:33
2021-07-28,289.62,84,289.52,1014,286.91,,75,7000.0,5.14,180,broken clouds,2021-07-27 09:43:50,2021-07-27 20:42:00
2021-07-29,283.23,87,282.57,1021,281.17,,40,10000.0,4.12,300,scattered clouds,2021-07-28 09:43:23,2021-07-28 20:42:26
2021-07-30,278.73,72,275.66,1027,274.09,,0,10000.0,4.12,110,clear sky,2021-07-29 09:42:54,2021-07-29 20:42:53
2021-07-31,281.18,80,278.43,1030,277.94,,40,10000.0,4.63,150,scattered clouds,2021-07-30 09:42:25,2021-07-30 20:43:19
2021-08-01,284.79,80,284.1,1031,281.46,,100,10000.0,3.6,120,overcast clouds,2021-07-31 09:41:54,2021-07-31 20:43:45
2021-08-02,285.99,83,285.5,1028,283.18,,40,7000.0,4.12,90,scattered clouds,2021-08-01 09:41:22,2021-08-01 20:44:11
2021-08-03,287.56,85,287.28,1026,285.07,,75,5000.0,3.09,160,haze,2021-08-02 09:40:50,2021-08-02 20:44:37
2021-08-04,284.45,89,283.96,1028,282.7,,75,10000.0,3.6,160,broken clouds,2021-08-03 09:40:16,2021-08-03 20:45:03
2021-08-05,285.58,79,284.94,1029,282.04,,75,10000.0,5.14,90,broken clouds,2021-08-04 09:39:41,2021-08-04 20:45:29
2021-08-06,287.9,82,287.57,1029,284.86,,75,10000.0,4.63,110,broken clouds,2021-08-05 09:39:05,2021-08-05 20:45:55
2021-08-07,289.12,87,289.04,1027,286.96,,100,10000.0,4.12,100,overcast clouds,2021-08-06 09:38:28,2021-08-06 20:46:20
2021-08-08,288.84,77,288.48,1024,284.82,,0,10000.0,2.06,110,clear sky,2021-08-07 09:37:50,2021-08-07 20:46:45
2021-08-09,290.84,55,290.1,1022,281.7,,0,10000.0,2.06,80,clear sky,2021-08-08 09:37:11,2021-08-08 20:47:10
2021-08-10,294.45,42,293.73,1020,281.03,,0,10000.0,1.03,80,clear sky,2021-08-09 09:36:32,2021-08-09 20:47:35
2021-08-11,294.45,42,293.73,1018,281.03,,0,10000.0,1.03,340,clear sky,2021-08-10 09:35:51,2021-08-10 20:48:00
2021-08-12,286.84,82,286.41,1024,283.83,,75,8000.0,3.6,180,broken clouds,2021-08-11 09:35:09,2021-08-11 20:48:24
2021-08-13,285.84,88,285.46,1024,283.91,,100,6000.0,3.09,180,mist,2021-08-12 09:34:26,2021-08-12 20:48:49
2021-08-14,286.84,82,286.41,1024,283.83,,100,6000.0,4.63,110,overcast clouds,2021-08-13 09:33:42,2021-08-13 20:49:13
2021-08-15,287.92,90,287.8,1022,286.3,,100,4000.0,3.09,140,mist,2021-08-14 09:32:58,2021-08-14 20:49:36
2021-08-16,288.84,88,288.76,1019,286.86,,100,7000.0,2.06,140,mist,2021-08-15 09:32:12,2021-08-15 20:50:00
2021-08-17,289.05,76,288.68,1019,284.83,,0,10000.0,4.12,60,clear sky,2021-08-16 09:31:26,2021-08-16 20:50:23
2021-08-18,297.23,58,297.21,1020,288.46,,0,10000.0,1.54,70,clear sky,2021-08-17 09:30:39,2021-08-17 20:50:46
2021-08-19,298.34,47,298.14,1019,286.24,,0,10000.0,2.06,60,clear sky,2021-08-18 09:29:51,2021-08-18 20:51:09
2021-08-20,297.23,46,296.89,1016,284.9,,0,10000.0,1.03,60,clear sky,2021-08-19 09:29:02,2021-08-19 20:51:31
2021-08-21,297.23,48,296.95,1017,285.55,,0,10000.0,2.06,190,clear sky,2021-08-20 09:28:12,2021-08-20 20:51:54
2021-08-22,296.67,33,295.94,1017,279.48,,0,10000.0,1.54,110,clear sky,2021-08-21 09:27:22,2021-08-21 20:52:16
2021-08-23,296.12,44,295.62,1014,283.23,,0,10000.0,1.03,130,clear sky,2021-08-22 09:26:31,2021-08-22 20:52:37
2021-08-24,298.34,44,298.06,1013,285.23,,0,10000.0,1.54,90,clear sky,2021-08-23 09:25:39,2021-08-23 20:52:59
2021-08-25,299.45,38,299.45,1011,284.01,,0,10000.0,1.03,70,clear sky,2021-08-24 09:24:46,2021-08-24 20:53:20
2021-08-26,300.01,39,299.87,1010,284.9,,0,10000.0,2.57,40,clear sky,2021-08-25 09:23:53,2021-08-25 20:53:41
2021-08-27,291.85,72,291.66,1016,286.7,,0,10000.0,4.12,130,clear sky,2021-08-26 09:22:59,2021-08-26 20:54:02
2021-08-28,288.54,92,288.54,1023,287.25,,100,8000.0,6.69,170,light rain,2021-08-27 09:22:04,2021-08-27 20:54:22
2021-08-29,288.94,89,288.9,1025,287.13,,75,10000.0,3.6,140,broken clouds,2021-08-28 09:21:09,2021-08-28 20:54:43
2021-08-30,288.83,90,288.8,1024,287.2,,75,10000.0,5.66,170,broken clouds,2021-08-29 09:20:13,2021-08-29 20:55:03
2021-08-31,288.85,82,288.62,1024,285.79,,75,10000.0,6.17,110,broken clouds,2021-08-30 09:19:17,2021-08-30 20:55:23
2021-09-01,289.85,77,289.59,1024,285.8,,75,10000.0,5.14,130,broken clouds,2021-08-31 09:18:19,2021-08-31 20:55:42
2021-09-02,289.67,84,289.57,1022,286.96,,0,10000.0,4.12,160,clear sky,2021-09-01 09:17:22,2021-09-01 20:56:02
2021-09-03,292.84,56,292.33,1019,283.83,,0,10000.0,2.06,110,clear sky,2021-09-02 09:16:24,2021-09-02 20:56:21
2021-09-04,293.85,52,293.33,1015,283.65,,0,10000.0,0.89,61,clear sky,2021-09-03 09:15:25,2021-09-03 20:56:40
2021-09-05,289.84,82,289.71,1018,286.76,,75,8000.0,3.6,150,broken clouds,2021-09-04 09:14:26,2021-09-04 20:56:59
2021-09-06,296.67,58,296.59,1014,287.94,,0,10000.0,2.06,150,clear sky,2021-09-05 09:13:27,2021-09-05 20:57:18
2021-09-07,290.85,82,290.82,1019,287.74,,75,6000.0,5.14,110,broken clouds,2021-09-06 09:12:27,2021-09-06 20:57:37
2021-09-08,290.84,88,290.96,1017,288.83,,75,5000.0,4.63,150,mist,2021-09-07 09:11:27,2021-09-07 20:57:55
2021-09-09,301.67,47,301.9,1011,289.27,,0,10000.0,1.03,30,clear sky,2021-09-08 09:10:26,2021-09-08 20:58:14
2021-09-10,292.85,88,293.17,1015,290.81,,0,10000.0,2.57,50,light rain,2021-09-09 09:09:25,2021-09-09 20:58:32
2021-09-11,291.85,88,292.07,1018,289.82,,0,10000.0,3.6,330,clear sky,2021-09-10 09:08:24,2021-09-10 20:58:51
2021-09-12,293.84,64,293.64,1019,286.79,,0,10000.0,2.57,100,clear sky,2021-09-11 09:07:22,2021-09-11 20:59:09
2021-09-13,291.71,91,292.0,1019,290.21,,40,8000.0,2.06,140,mist,2021-09-12 09:06:20,2021-09-12 20:59:27
2021-09-14,301.67,52,302.42,1011,290.86,,0,10000.0,2.57,40,clear sky,2021-09-13 09:05:18,2021-09-13 20:59:45
2021-09-15,293.85,78,294.01,1017,289.88,,0,10000.0,1.03,290,clear sky,2021-09-14 09:04:16,2021-09-14 21:00:03
2021-09-16,289.96,91,290.07,1023,288.48,,100,8000.0,4.12,130,light rain,2021-09-15 09:03:14,2021-09-15 21:00:22
2021-09-17,288.84,88,288.76,1026,286.86,,75,4000.0,4.63,90,mist,2021-09-16 09:02:11,2021-09-16 21:00:40
2021-09-18,289.5,99,289.78,1021,289.34,,100,,0.89,82,overcast clouds,2021-09-17 09:01:09,2021-09-17 21:00:58
2021-09-19,291.85,88,292.07,1017,289.82,,94,8000.0,3.09,100,overcast clouds,2021-09-18 09:00:06,2021-09-18 21:01:16
2021-09-20,291.71,91,292.0,1017,290.21,,100,8000.0,2.57,160,mist,2021-09-19 08:59:03,2021-09-19 21:01:35
2021-09-21,298.34,76,298.9,1014,293.81,,0,10000.0,4.12,180,clear sky,2021-09-20 08:58:01,2021-09-20 21:01:53
2021-09-22,288.84,88,288.76,1020,286.86,,75,4000.0,7.2,170,mist,2021-09-21 08:56:58,2021-09-21 21:02:12
2021-09-23,286.09,80,285.53,1022,282.73,,75,10000.0,6.17,150,broken clouds,2021-09-22 08:55:55,2021-09-22 21:02:30
2021-09-24,286.84,77,286.28,1021,282.89,,20,8000.0,4.63,110,few clouds,2021-09-23 08:54:53,2021-09-23 21:02:49
2021-09-25,288.75,84,288.56,1020,286.06,,100,10000.0,3.09,120,overcast clouds,2021-09-24 08:53:50,2021-09-24 21:03:08
2021-09-26,289.83,86,289.8,1018,287.48,,100,5000.0,3.09,140,mist,2021-09-25 08:52:48,2021-09-25 21:03:27
2021-09-27,293.34,60,292.98,1020,285.34,,0,10000.0,3.58,75,clear sky,2021-09-26 08:51:45,2021-09-26 21:03:47
2021-09-28,293.93,64,293.73,1019,286.88,,0,10000.0,3.6,100,clear sky,2021-09-27 08:50:43,2021-09-27 21:04:07
2021-09-29,296.8,40,296.27,1015,282.42,,0,10000.0,3.09,70,clear sky,2021-09-28 08:49:42,2021-09-28 21:04:26
2021-09-30,289.96,89,290.02,1017,288.14,,100,10000.0,5.14,140,overcast clouds,2021-09-29 08:48:40,2021-09-29 21:04:46
2021-10-01,290.25,84,290.21,1016,287.53,,100,7000.0,4.63,110,overcast clouds,2021-09-30 08:47:39,2021-09-30 21:05:07
2021-10-02,291.38,84,291.45,1013,288.63,,75,6000.0,3.6,20,moderate rain,2021-10-01 08:46:38,2021-10-01 21:05:28
2021-10-03,292.85,88,293.17,1014,290.81,,20,10000.0,2.24,75,few clouds,2021-10-02 08:45:37,2021-10-02 21:05:49
2021-10-04,290.85,82,290.82,1014,287.74,,75,10000.0,3.09,30,broken clouds,2021-10-03 08:44:37,2021-10-03 21:06:10
2021-10-05,290.68,87,290.76,1017,288.49,,100,10000.0,5.14,160,light rain,2021-10-04 08:43:37,2021-10-04 21:06:32
2021-10-06,289.1,91,289.13,1020,287.63,,100,10000.0,4.63,130,overcast clouds,2021-10-05 08:42:38,2021-10-05 21:06:54
2021-10-07,290.84,88,290.96,1017,288.83,,100,10000.0,3.09,150,overcast clouds,2021-10-06 08:41:39,2021-10-06 21:07:16
2021-10-08,288.65,90,288.61,1020,287.02,,75,10000.0,5.14,150,broken clouds,2021-10-07 08:40:40,2021-10-07 21:07:39
2021-10-09,288.93,88,288.86,1017,286.95,,100,10000.0,5.14,100,overcast clouds,2021-10-08 08:39:42,2021-10-08 21:08:02
2021-10-10,288.63,93,288.66,1018,287.5,,75,10000.0,4.12,150,light rain,2021-10-09 08:38:45,2021-10-09 21:08:26
2021-10-11,288.93,93,288.99,1018,287.8,,100,2000.0,3.6,150,drizzle,2021-10-10 08:37:48,2021-10-10 21:08:50
2021-10-12,289.95,92,290.09,1017,288.64,,100,10000.0,3.09,110,overcast clouds,2021-10-11 08:36:52,2021-10-11 21:09:14
2021-10-13,290.98,85,291.04,1016,288.43,,75,10000.0,3.09,130,broken clouds,2021-10-12 08:35:57,2021-10-12 21:09:39
2021-10-14,291.09,93,291.37,1014,289.94,,95,,0.89,11,overcast clouds,2021-10-13 08:35:02,2021-10-13 21:10:04
2021-10-15,292.98,78,293.06,1012,289.04,,0,10000.0,5.14,330,clear sky,2021-10-14 08:34:07,2021-10-14 21:10:30
2021-10-16,291.88,93,292.24,1014,290.73,,75,7000.0,4.12,150,broken clouds,2021-10-15 08:33:14,2021-10-15 21:10:57
2021-10-17,289.97,95,290.19,1019,289.16,,75,8000.0,3.6,160,broken clouds,2021-10-16 08:32:21,2021-10-16 21:11:24
2021-10-18,288.92,90,288.9,1018,287.28,,100,10000.0,5.14,100,overcast clouds,2021-10-17 08:31:29,2021-10-17 21:11:51
2021-10-19,288.93,90,288.91,1019,287.29,,75,10000.0,4.63,160,light rain,2021-10-18 08:30:38,2021-10-18 21:12:19
2021-10-20,284.96,96,284.7,1022,284.34,,100,7000.0,5.14,170,moderate rain,2021-10-19 08:29:48,2021-10-19 21:12:47
2021-10-21,285.95,91,285.66,1020,284.52,,75,10000.0,5.66,150,broken clouds,2021-10-20 08:28:58,2021-10-20 21:13:16
2021-10-22,287.76,84,287.47,1017,285.09,,75,6000.0,4.12,150,broken clouds,2021-10-21 08:28:10,2021-10-21 21:13:46
2021-10-23,288.75,84,288.56,1015,286.06,,0,10000.0,4.12,110,clear sky,2021-10-22 08:27:22,2021-10-22 21:14:16
2021-10-24,300.14,40,300.01,1006,285.4,,0,10000.0,2.06,50,clear sky,2021-10-23 08:26:35,2021-10-23 21:14:46
2021-10-25,286.97,88,286.71,1020,285.02,,100,10000.0,5.66,160,light rain,2021-10-24 08:25:49,2021-10-24 21:15:18
2021-10-26,290.73,85,290.76,1020,288.18,,75,10000.0,3.09,80,broken clouds,2021-10-25 08:25:04,2021-10-25 21:15:49
2021-10-27,290.67,92,290.88,1021,289.36,,100,6000.0,3.09,150,overcast clouds,2021-10-26 08:24:21,2021-10-26 21:16:21
2021-10-28,292.02,95,292.44,1023,291.2,,75,8000.0,3.09,130,moderate rain,2021-10-27 08:23:38,2021-10-27 21:16:54
2021-10-29,291.25,81,291.23,1023,287.94,,75,10000.0,4.63,110,broken clouds,2021-10-28 08:22:56,2021-10-28 21:17:28
2021-10-30,291.41,90,291.64,1019,289.74,,75,10000.0,5.14,120,broken clouds,2021-10-29 08:22:15,2021-10-29 21:18:01
2021-10-31,291.4,85,291.5,1018,288.84,,100,10000.0,5.14,110,overcast clouds,2021-10-30 08:21:36,2021-10-30 21:18:36
2021-11-01,290.8,92,291.02,1017,289.49,,100,10000.0,3.6,150,light rain,2021-10-31 08:20:57,2021-10-31 21:19:11
2021-11-02,290.69,89,290.82,1015,288.86,,100,10000.0,4.12,110,overcast clouds,2021-11-01 08:20:20,2021-11-01 21:19:46
2021-11-03,290.8,92,291.02,1016,289.49,,75,10000.0,5.14,130,broken clouds,2021-11-02 08:19:44,2021-11-02 21:20:22
2021-11-04,290.81,82,290.77,1013,287.7,,100,10000.0,4.12,150,overcast clouds,2021-11-03 08:19:08,2021-11-03 21:20:58
2021-11-05,292.53,82,292.66,1013,289.38,,0,10000.0,4.12,120,clear sky,2021-11-04 08:18:35,2021-11-04 21:21:35
2021-11-06,290.61,83,290.58,1014,287.69,,0,10000.0,3.6,160,clear sky,2021-11-05 08:18:02,2021-11-05 21:22:13
2021-11-07,289.89,82,289.76,1014,286.8,,0,10000.0,4.63,150,clear sky,2021-11-06 08:17:30,2021-11-06 21:22:51
2021-11-08,289.87,80,289.69,1016,286.41,,0,10000.0,4.63,150,clear sky,2021-11-07 08:17:00,2021-11-07 21:23:29
2021-11-09,290.81,85,290.85,1016,288.26,,75,8000.0,4.63,110,broken clouds,2021-11-08 08:16:31,2021-11-08 21:24:08
2021-11-10,289.97,88,290.01,1016,287.97,,75,10000.0,4.63,130,broken clouds,2021-11-09 08:16:04,2021-11-09 21:24:47
2021-11-11,290.79,85,290.83,1018,288.24,,100,10000.0,4.63,130,overcast clouds,2021-11-10 08:15:37,2021-11-10 21:25:26
2021-11-12,287.98,90,287.87,1020,286.36,,75,10000.0,5.66,100,light intensity drizzle,2021-11-11 08:15:12,2021-11-11 21:26:06
2021-11-13,287.05,79,286.56,1022,283.47,,75,10000.0,5.66,150,broken clouds,2021-11-12 08:14:48,2021-11-12 21:26:47
2021-11-14,287.76,80,287.37,1019,284.35,,75,10000.0,5.66,100,broken clouds,2021-11-13 08:14:26,2021-11-13 21:27:27
2021-11-15,288.86,79,288.55,1018,285.23,,0,10000.0,3.6,120,clear sky,2021-11-14 08:14:05,2021-11-14 21:28:08
2021-11-16,291.91,75,291.8,1018,287.39,,0,10000.0,2.57,100,clear sky,2021-11-15 08:13:45,2021-11-15 21:28:49
2021-11-17,293.87,71,293.85,1015,288.43,,0,10000.0,2.57,110,clear sky,2021-11-16 08:13:26,2021-11-16 21:29:31
2021-11-18,297.05,52,296.85,1012,286.6,,0,10000.0,3.09,80,clear sky,2021-11-17 08:13:09,2021-11-17 21:30:13
2021-11-19,292.27,96,292.74,1011,291.62,,100,5000.0,3.09,40,moderate rain,2021-11-18 08:12:54,2021-11-18 21:30:55
2021-11-20,290.73,90,290.89,1016,289.07,,75,10000.0,5.14,160,broken clouds,2021-11-19 08:12:39,2021-11-19 21:31:37
2021-11-21,287.76,89,287.6,1019,285.97,,75,5000.0,5.14,130,mist,2021-11-20 08:12:26,2021-11-20 21:32:19
2021-11-22,288.78,84,288.59,1017,286.09,,100,10000.0,3.6,150,overcast clouds,2021-11-21 08:12:15,2021-11-21 21:33:01
2021-11-23,290.85,48,289.93,1014,279.71,,0,10000.0,1.03,130,clear sky,2021-11-22 08:12:05,2021-11-22 21:33:44
2021-11-24,296.42,51,296.13,1014,285.73,,0,10000.0,5.66,170,clear sky,2021-11-23 08:11:56,2021-11-23 21:34:26
2021-11-25,290.85,88,290.97,1017,288.84,,100,10000.0,4.63,120,overcast clouds,2021-11-24 08:11:49,2021-11-24 21:35:09
2021-11-26,295.61,80,296.0,1012,291.99,,0,10000.0,1.54,140,clear sky,2021-11-25 08:11:43,2021-11-25 21:35:52
2021-11-27,293.4,80,293.57,1007,289.84,,75,10000.0,7.72,360,light rain,2021-11-26 08:11:38,2021-11-26 21:36:34
2021-11-28,293.0,83,293.21,1008,290.03,,0,10000.0,2.57,150,clear sky,2021-11-27 08:11:35,2021-11-27 21:37:17
2021-11-29,295.85,68,295.95,1009,289.64,,0,10000.0,1.54,140,clear sky,2021-11-28 08:11:33,2021-11-28 21:37:59
2021-11-30,299.84,57,300.67,1007,290.62,,0,10000.0,3.6,320,clear sky,2021-11-29 08:11:33,2021-11-29 21:38:41
2021-12-01,293.03,92,293.48,1009,291.69,,40,6000.0,1.54,110,scattered clouds,2021-11-30 08:11:34,2021-11-30 21:39:23
2021-12-02,292.31,88,292.58,1013,290.28,,75,7000.0,4.12,100,mist,2021-12-01 08:11:37,2021-12-01 21:40:05
2021-12-03,291.4,89,291.6,1014,289.56,,75,8000.0,4.63,120,broken clouds,2021-12-02 08:11:41,2021-12-02 21:40:47
2021-12-04,290.68,86,290.73,1017,288.31,,100,6000.0,6.17,150,light intensity drizzle,2021-12-03 08:11:46,2021-12-03 21:41:28
2021-12-05,292.7,80,292.8,1019,289.16,,75,8000.0,3.09,120,broken clouds,2021-12-04 08:11:53,2021-12-04 21:42:09
2021-12-06,292.83,76,292.84,1017,288.48,,75,10000.0,3.09,90,broken clouds,2021-12-05 08:12:01,2021-12-05 21:42:49
2021-12-07,291.82,83,291.91,1016,288.88,,75,10000.0,6.69,120,broken clouds,2021-12-06 08:12:11,2021-12-06 21:43:30
2021-12-08,288.84,82,288.61,1018,285.78,,75,10000.0,5.14,150,broken clouds,2021-12-07 08:12:21,2021-12-07 21:44:09
2021-12-09,288.84,82,288.61,1018,285.78,,75,10000.0,5.66,150,broken clouds,2021-12-08 08:12:33,2021-12-08 21:44:49
2021-12-10,289.84,77,289.58,1016,285.79,,75,10000.0,4.12,170,broken clouds,2021-12-09 08:12:47,2021-12-09 21:45:27
2021-12-11,291.85,68,291.55,1013,285.83,,0,10000.0,2.06,90,clear sky,2021-12-10 08:13:02,2021-12-10 21:46:05
2021-12-12,296.21,41,295.64,1008,282.26,,0,10000.0,3.09,90,clear sky,2021-12-11 08:13:18,2021-12-11 21:46:43
2021-12-13,294.85,78,295.11,1011,290.85,,0,10000.0,3.6,60,clear sky,2021-12-12 08:13:35,2021-12-12 21:47:20
2021-12-14,293.85,94,294.43,1013,292.85,,100,10000.0,1.54,80,moderate rain,2021-12-13 08:13:54,2021-12-13 21:47:56
2021-12-15,294.85,94,295.53,1012,293.84,,100,2500.0,3.6,130,mist,2021-12-14 08:14:14,2021-12-14 21:48:32
2021-12-16,293.85,94,294.43,1011,292.85,,100,10000.0,2.06,50,light rain,2021-12-15 08:14:35,2021-12-15 21:49:07
2021-12-17,296.84,83,297.43,1012,293.78,,40,10000.0,2.57,150,scattered clouds,2021-12-16 08:14:57,2021-12-16 21:49:41
2021-12-18,292.84,88,293.16,1016,290.8,,100,10000.0,5.66,150,overcast clouds,2021-12-17 08:15:21,2021-12-17 21:50:14
2021-12-19,291.82,83,291.91,1017,288.88,,75,10000.0,6.17,150,broken clouds,2021-12-18 08:15:46,2021-12-18 21:50:46
2021-12-20,289.77,86,289.73,1017,287.42,,100,10000.0,5.14,120,overcast clouds,2021-12-19 08:16:11,2021-12-19 21:51:18
2021-12-21,292.42,81,292.52,1013,289.08,,75,10000.0,5.14,140,broken clouds,2021-12-20 08:16:38,2021-12-20 21:51:48
2021-12-22,294.84,78,295.1,1010,290.84,,0,10000.0,3.09,160,clear sky,2021-12-21 08:17:06,2021-12-21 21:52:18
2021-12-23,294.66,77,294.88,1011,290.46,,40,10000.0,5.66,180,moderate rain,2021-12-22 08:17:35,2021-12-22 21:52:47
2021-12-24,290.84,68,290.44,1014,284.87,,20,10000.0,4.63,180,few clouds,2021-12-23 08:18:05,2021-12-23 21:53:15
2021-12-25,289.85,72,289.46,1014,284.78,,75,10000.0,6.17,140,broken clouds,2021-12-24 08:18:36,2021-12-24 21:53:41
2021-12-26,291.85,77,291.79,1013,287.74,,20,10000.0,3.6,140,few clouds,2021-12-25 08:19:09,2021-12-25 21:54:07
2021-12-27,296.21,52,295.93,1011,285.83,,0,10000.0,3.09,70,clear sky,2021-12-26 08:19:41,2021-12-26 21:54:31
2021-12-28,291.85,88,292.07,1012,289.82,,0,10000.0,3.09,100,light rain,2021-12-27 08:20:15,2021-12-27 21:54:55
2021-12-29,292.85,88,293.17,1016,290.81,,0,10000.0,3.13,142,clear sky,2021-12-28 08:20:50,2021-12-28 21:55:17
2021-12-30,293.75,82,294.01,1016,290.57,,75,10000.0,4.63,150,broken clouds,2021-12-29 08:21:26,2021-12-29 21:55:38
2021-12-31,292.84,88,293.16,1012,290.8,,40,8000.0,2.57,110,light rain,2021-12-30 08:22:02,2021-12-30 21:55:58
2022-01-01,291.85,94,292.23,1009,290.86,,20,10000.0,1.03,0,light rain,2021-12-31 08:22:39,2021-12-31 21:56:17
2022-01-02,294.17,82,294.47,1011,290.98,,0,10000.0,2.06,50,clear sky,2022-01-01 08:23:17,2022-01-01 21:56:35
2022-01-03,294.85,88,295.37,1012,292.78,,0,10000.0,2.57,60,clear sky,2022-01-02 08:23:55,2022-01-02 21:56:51
2022-01-04,294.85,94,295.53,1011,293.84,,75,10000.0,1.54,80,light rain,2022-01-03 08:24:35,2022-01-03 21:57:06
